task_id,row_type,priority,product_id,regimen_id,disease_key,generic_name,brand_name,source_target_id,source_target,expected_fields,thai_query,english_query,required_to_unlock,status
longsrc_026fb6195637,product,A,BDS001054,,,Amoxicillin + Clavulanic Acid,Augmentin ES [Amoxicillin 600 mg.+Clavulanic Acid 42.9 mg./5 ml.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Amoxicillin + Clavulanic Acid Augmentin ES [Amoxicillin 600 mg.+Clavulanic Acid 42.9 mg./5 ml.] Thai FDA NDI NLEM SmPC,Amoxicillin + Clavulanic Acid other official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_a4db46e3d566,product,A,BDS001054,,,Amoxicillin + Clavulanic Acid,Augmentin ES [Amoxicillin 600 mg.+Clavulanic Acid 42.9 mg./5 ml.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Amoxicillin + Clavulanic Acid Augmentin ES [Amoxicillin 600 mg.+Clavulanic Acid 42.9 mg./5 ml.] Thai FDA NDI NLEM SmPC,Amoxicillin + Clavulanic Acid other official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_453de1c494ed,product,A,BDS001054,,,Amoxicillin + Clavulanic Acid,Augmentin ES [Amoxicillin 600 mg.+Clavulanic Acid 42.9 mg./5 ml.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Amoxicillin + Clavulanic Acid Augmentin ES [Amoxicillin 600 mg.+Clavulanic Acid 42.9 mg./5 ml.] Thai FDA NDI NLEM SmPC,Amoxicillin + Clavulanic Acid other official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_ee808230ea00,product,A,BDS001084,,,Azithromycin,Azith Oral Suspension [Azithromycin 200 mg./5 ml.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Azithromycin Azith Oral Suspension [Azithromycin 200 mg./5 ml.] Thai FDA NDI NLEM SmPC,Azithromycin suspension official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_7787103b9b70,product,A,BDS001084,,,Azithromycin,Azith Oral Suspension [Azithromycin 200 mg./5 ml.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Azithromycin Azith Oral Suspension [Azithromycin 200 mg./5 ml.] Thai FDA NDI NLEM SmPC,Azithromycin suspension official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_d65092fe07a0,product,A,BDS001084,,,Azithromycin,Azith Oral Suspension [Azithromycin 200 mg./5 ml.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Azithromycin Azith Oral Suspension [Azithromycin 200 mg./5 ml.] Thai FDA NDI NLEM SmPC,Azithromycin suspension official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_120f3311d838,product,A,BDS001441,,,Cefixime,Cefspan Suspension [Cefixime 100 mg./5 ml.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Cefixime Cefspan Suspension [Cefixime 100 mg./5 ml.] Thai FDA NDI NLEM SmPC,Cefixime suspension official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_be22250eb34a,product,A,BDS001441,,,Cefixime,Cefspan Suspension [Cefixime 100 mg./5 ml.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Cefixime Cefspan Suspension [Cefixime 100 mg./5 ml.] Thai FDA NDI NLEM SmPC,Cefixime suspension official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_c2257103b29f,product,A,BDS001441,,,Cefixime,Cefspan Suspension [Cefixime 100 mg./5 ml.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Cefixime Cefspan Suspension [Cefixime 100 mg./5 ml.] Thai FDA NDI NLEM SmPC,Cefixime suspension official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_40dbae9f2154,product,A,BDS002206,,,Cephalexin,Ibilex Syrup [Cephalexin 125 mg./5 ml.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Cephalexin Ibilex Syrup [Cephalexin 125 mg./5 ml.] Thai FDA NDI NLEM SmPC,Cephalexin syrup official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_56a6eefd5b48,product,A,BDS002206,,,Cephalexin,Ibilex Syrup [Cephalexin 125 mg./5 ml.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Cephalexin Ibilex Syrup [Cephalexin 125 mg./5 ml.] Thai FDA NDI NLEM SmPC,Cephalexin syrup official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_d4350d868423,product,A,BDS002206,,,Cephalexin,Ibilex Syrup [Cephalexin 125 mg./5 ml.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Cephalexin Ibilex Syrup [Cephalexin 125 mg./5 ml.] Thai FDA NDI NLEM SmPC,Cephalexin syrup official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_8666b71a3ce5,product,A,BDS002693,,,Cefditoren,Meiact Fine Granules [Cefditoren 50 mg.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Cefditoren Meiact Fine Granules [Cefditoren 50 mg.] Thai FDA NDI NLEM SmPC,Cefditoren other official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_5257063d3fce,product,A,BDS002693,,,Cefditoren,Meiact Fine Granules [Cefditoren 50 mg.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Cefditoren Meiact Fine Granules [Cefditoren 50 mg.] Thai FDA NDI NLEM SmPC,Cefditoren other official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_7e58d51cc1c4,product,A,BDS002693,,,Cefditoren,Meiact Fine Granules [Cefditoren 50 mg.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Cefditoren Meiact Fine Granules [Cefditoren 50 mg.] Thai FDA NDI NLEM SmPC,Cefditoren other official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_58cf597a27d7,product,A,BDS007586,,,Amoxicillin,Newtamox For Oral Suspension [Amoxicillin 125 mg./5 ml.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Amoxicillin Newtamox For Oral Suspension [Amoxicillin 125 mg./5 ml.] Thai FDA NDI NLEM SmPC,Amoxicillin suspension official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_16c18bbf5cc1,product,A,BDS007586,,,Amoxicillin,Newtamox For Oral Suspension [Amoxicillin 125 mg./5 ml.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Amoxicillin Newtamox For Oral Suspension [Amoxicillin 125 mg./5 ml.] Thai FDA NDI NLEM SmPC,Amoxicillin suspension official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_0e42da3861d7,product,A,BDS007586,,,Amoxicillin,Newtamox For Oral Suspension [Amoxicillin 125 mg./5 ml.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Amoxicillin Newtamox For Oral Suspension [Amoxicillin 125 mg./5 ml.] Thai FDA NDI NLEM SmPC,Amoxicillin suspension official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_4e11609c3231,product,A,BDS007589,,,Erythromycin,Newthrocin [Erythromycin 125 mg./5 ml.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Erythromycin Newthrocin [Erythromycin 125 mg./5 ml.] Thai FDA NDI NLEM SmPC,Erythromycin other official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_ac92374f308a,product,A,BDS007589,,,Erythromycin,Newthrocin [Erythromycin 125 mg./5 ml.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Erythromycin Newthrocin [Erythromycin 125 mg./5 ml.] Thai FDA NDI NLEM SmPC,Erythromycin other official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_a9f83b68d93d,product,A,BDS007589,,,Erythromycin,Newthrocin [Erythromycin 125 mg./5 ml.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Erythromycin Newthrocin [Erythromycin 125 mg./5 ml.] Thai FDA NDI NLEM SmPC,Erythromycin other official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_45826eefd5d4,product,A,BDS046209,,,Azithromycin,Onzet Oral Suspension [Azithromycin 200 mg./5 ml.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Azithromycin Onzet Oral Suspension [Azithromycin 200 mg./5 ml.] Thai FDA NDI NLEM SmPC,Azithromycin suspension official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_b9509990de57,product,A,BDS046209,,,Azithromycin,Onzet Oral Suspension [Azithromycin 200 mg./5 ml.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Azithromycin Onzet Oral Suspension [Azithromycin 200 mg./5 ml.] Thai FDA NDI NLEM SmPC,Azithromycin suspension official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_bdc747427ee8,product,A,BDS046209,,,Azithromycin,Onzet Oral Suspension [Azithromycin 200 mg./5 ml.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Azithromycin Onzet Oral Suspension [Azithromycin 200 mg./5 ml.] Thai FDA NDI NLEM SmPC,Azithromycin suspension official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_2b5b986b71f6,product,A,BDS003549,,,Amoxicillin,Sia-Mox Syrup 125 mg [Amoxicillin 125 mg./5 ml.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Amoxicillin Sia-Mox Syrup 125 mg [Amoxicillin 125 mg./5 ml.] Thai FDA NDI NLEM SmPC,Amoxicillin syrup official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_67fab72462b7,product,A,BDS003549,,,Amoxicillin,Sia-Mox Syrup 125 mg [Amoxicillin 125 mg./5 ml.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Amoxicillin Sia-Mox Syrup 125 mg [Amoxicillin 125 mg./5 ml.] Thai FDA NDI NLEM SmPC,Amoxicillin syrup official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_196ee6aee0f6,product,A,BDS003549,,,Amoxicillin,Sia-Mox Syrup 125 mg [Amoxicillin 125 mg./5 ml.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Amoxicillin Sia-Mox Syrup 125 mg [Amoxicillin 125 mg./5 ml.] Thai FDA NDI NLEM SmPC,Amoxicillin syrup official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_f4d4ffe175ef,product,A,BDS003550,,,Amoxicillin,Sia-Mox Syrup 250 mg [Amoxicillin 250 mg./5 ml.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Amoxicillin Sia-Mox Syrup 250 mg [Amoxicillin 250 mg./5 ml.] Thai FDA NDI NLEM SmPC,Amoxicillin syrup official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_c6b56bf2cabf,product,A,BDS003550,,,Amoxicillin,Sia-Mox Syrup 250 mg [Amoxicillin 250 mg./5 ml.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Amoxicillin Sia-Mox Syrup 250 mg [Amoxicillin 250 mg./5 ml.] Thai FDA NDI NLEM SmPC,Amoxicillin syrup official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_7b86aed8eb49,product,A,BDS003550,,,Amoxicillin,Sia-Mox Syrup 250 mg [Amoxicillin 250 mg./5 ml.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Amoxicillin Sia-Mox Syrup 250 mg [Amoxicillin 250 mg./5 ml.] Thai FDA NDI NLEM SmPC,Amoxicillin syrup official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_d1e9ddd5b128,product,A,BDS007682,,,Cloxacillin,Xalin Dry Syrup 125 mg [Cloxacillin 125 mg./5 ml.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Cloxacillin Xalin Dry Syrup 125 mg [Cloxacillin 125 mg./5 ml.] Thai FDA NDI NLEM SmPC,Cloxacillin syrup official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_66971d3859dd,product,A,BDS007682,,,Cloxacillin,Xalin Dry Syrup 125 mg [Cloxacillin 125 mg./5 ml.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Cloxacillin Xalin Dry Syrup 125 mg [Cloxacillin 125 mg./5 ml.] Thai FDA NDI NLEM SmPC,Cloxacillin syrup official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_b0a0981da8a0,product,A,BDS007682,,,Cloxacillin,Xalin Dry Syrup 125 mg [Cloxacillin 125 mg./5 ml.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Cloxacillin Xalin Dry Syrup 125 mg [Cloxacillin 125 mg./5 ml.] Thai FDA NDI NLEM SmPC,Cloxacillin syrup official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_f81dad40ffa7,product,A,BDS004225,,,Azithromycin,Zithromax Dry 200 mg [Azithromycin 200 mg./5 ml.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Azithromycin Zithromax Dry 200 mg [Azithromycin 200 mg./5 ml.] Thai FDA NDI NLEM SmPC,Azithromycin other official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_66d1a065d192,product,A,BDS004225,,,Azithromycin,Zithromax Dry 200 mg [Azithromycin 200 mg./5 ml.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Azithromycin Zithromax Dry 200 mg [Azithromycin 200 mg./5 ml.] Thai FDA NDI NLEM SmPC,Azithromycin other official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_17f05adc5370,product,A,BDS004225,,,Azithromycin,Zithromax Dry 200 mg [Azithromycin 200 mg./5 ml.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Azithromycin Zithromax Dry 200 mg [Azithromycin 200 mg./5 ml.] Thai FDA NDI NLEM SmPC,Azithromycin other official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_9d3f24ff9b3d,product,A,BDS008609,,,Paracetamol,Ampol Suspension [Paracetamol 120 mg./5 ml.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Paracetamol Ampol Suspension [Paracetamol 120 mg./5 ml.] Thai FDA NDI NLEM SmPC,Paracetamol suspension official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_28bf09e20610,product,A,BDS008609,,,Paracetamol,Ampol Suspension [Paracetamol 120 mg./5 ml.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Paracetamol Ampol Suspension [Paracetamol 120 mg./5 ml.] Thai FDA NDI NLEM SmPC,Paracetamol suspension official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_7608ebfb6b50,product,A,BDS008609,,,Paracetamol,Ampol Suspension [Paracetamol 120 mg./5 ml.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Paracetamol Ampol Suspension [Paracetamol 120 mg./5 ml.] Thai FDA NDI NLEM SmPC,Paracetamol suspension official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_03177312a5a6,product,A,BDS002407,,,Paracetamol,Kit-F Drops [Paracetamol 60 mg./0.6 ml.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Paracetamol Kit-F Drops [Paracetamol 60 mg./0.6 ml.] Thai FDA NDI NLEM SmPC,Paracetamol drops official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_8a9356821d6d,product,A,BDS002407,,,Paracetamol,Kit-F Drops [Paracetamol 60 mg./0.6 ml.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Paracetamol Kit-F Drops [Paracetamol 60 mg./0.6 ml.] Thai FDA NDI NLEM SmPC,Paracetamol drops official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_ae4246c9d972,product,A,BDS002407,,,Paracetamol,Kit-F Drops [Paracetamol 60 mg./0.6 ml.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Paracetamol Kit-F Drops [Paracetamol 60 mg./0.6 ml.] Thai FDA NDI NLEM SmPC,Paracetamol drops official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_fbd23c40f401,product,A,BDS007583,,,Paracetamol,Newtamol Syrup [Paracetamol 150 mg./5 ml.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Paracetamol Newtamol Syrup [Paracetamol 150 mg./5 ml.] Thai FDA NDI NLEM SmPC,Paracetamol syrup official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_c78977141fec,product,A,BDS007583,,,Paracetamol,Newtamol Syrup [Paracetamol 150 mg./5 ml.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Paracetamol Newtamol Syrup [Paracetamol 150 mg./5 ml.] Thai FDA NDI NLEM SmPC,Paracetamol syrup official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_bfb6e164865e,product,A,BDS007583,,,Paracetamol,Newtamol Syrup [Paracetamol 150 mg./5 ml.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Paracetamol Newtamol Syrup [Paracetamol 150 mg./5 ml.] Thai FDA NDI NLEM SmPC,Paracetamol syrup official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_fd825e96a776,product,A,BDS002861,,,Paracetamol,Panadol Orange Suspension [Paracetamol 250 mg./5 ml.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Paracetamol Panadol Orange Suspension [Paracetamol 250 mg./5 ml.] Thai FDA NDI NLEM SmPC,Paracetamol suspension official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_773a09958368,product,A,BDS002861,,,Paracetamol,Panadol Orange Suspension [Paracetamol 250 mg./5 ml.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Paracetamol Panadol Orange Suspension [Paracetamol 250 mg./5 ml.] Thai FDA NDI NLEM SmPC,Paracetamol suspension official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_d97c2a086407,product,A,BDS002861,,,Paracetamol,Panadol Orange Suspension [Paracetamol 250 mg./5 ml.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Paracetamol Panadol Orange Suspension [Paracetamol 250 mg./5 ml.] Thai FDA NDI NLEM SmPC,Paracetamol suspension official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_f16b9016891d,product,A,BDS002847,,,Paracetamol,Panadol Strawberry Suspension [Paracetamol 120 mg./5 ml.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Paracetamol Panadol Strawberry Suspension [Paracetamol 120 mg./5 ml.] Thai FDA NDI NLEM SmPC,Paracetamol suspension official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_b5a3c79cadf3,product,A,BDS002847,,,Paracetamol,Panadol Strawberry Suspension [Paracetamol 120 mg./5 ml.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Paracetamol Panadol Strawberry Suspension [Paracetamol 120 mg./5 ml.] Thai FDA NDI NLEM SmPC,Paracetamol suspension official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_0dc4a9420a99,product,A,BDS002847,,,Paracetamol,Panadol Strawberry Suspension [Paracetamol 120 mg./5 ml.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Paracetamol Panadol Strawberry Suspension [Paracetamol 120 mg./5 ml.] Thai FDA NDI NLEM SmPC,Paracetamol suspension official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_a780d9988f1b,product,A,BDS008137,,,Paracetamol,Poro Suspension [Paracetamol 250 mg./5 ml.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Paracetamol Poro Suspension [Paracetamol 250 mg./5 ml.] Thai FDA NDI NLEM SmPC,Paracetamol suspension official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_78926a3e0af0,product,A,BDS008137,,,Paracetamol,Poro Suspension [Paracetamol 250 mg./5 ml.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Paracetamol Poro Suspension [Paracetamol 250 mg./5 ml.] Thai FDA NDI NLEM SmPC,Paracetamol suspension official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_10f215ff8e2e,product,A,BDS008137,,,Paracetamol,Poro Suspension [Paracetamol 250 mg./5 ml.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Paracetamol Poro Suspension [Paracetamol 250 mg./5 ml.] Thai FDA NDI NLEM SmPC,Paracetamol suspension official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_072feef770b2,product,A,BDS003597,,,Paracetamol,Sara Infant Drops (รสองุ่น) [Paracetamol 60 mg./0.6 ml.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Paracetamol Sara Infant Drops (รสองุ่น) [Paracetamol 60 mg./0.6 ml.] Thai FDA NDI NLEM SmPC,Paracetamol drops official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_92ae4a582469,product,A,BDS003597,,,Paracetamol,Sara Infant Drops (รสองุ่น) [Paracetamol 60 mg./0.6 ml.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Paracetamol Sara Infant Drops (รสองุ่น) [Paracetamol 60 mg./0.6 ml.] Thai FDA NDI NLEM SmPC,Paracetamol drops official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_b91e55dc1bb0,product,A,BDS003597,,,Paracetamol,Sara Infant Drops (รสองุ่น) [Paracetamol 60 mg./0.6 ml.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Paracetamol Sara Infant Drops (รสองุ่น) [Paracetamol 60 mg./0.6 ml.] Thai FDA NDI NLEM SmPC,Paracetamol drops official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_974a2a2a9cf1,product,A,BDS003596,,,Paracetamol,Sara น้ำรสสตรอเบอร์รี่ [Paracetamol 120 mg./5 ml.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Paracetamol Sara น้ำรสสตรอเบอร์รี่ [Paracetamol 120 mg./5 ml.] Thai FDA NDI NLEM SmPC,Paracetamol other official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_d9e3e05147bb,product,A,BDS003596,,,Paracetamol,Sara น้ำรสสตรอเบอร์รี่ [Paracetamol 120 mg./5 ml.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Paracetamol Sara น้ำรสสตรอเบอร์รี่ [Paracetamol 120 mg./5 ml.] Thai FDA NDI NLEM SmPC,Paracetamol other official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_b92bff19b01e,product,A,BDS003596,,,Paracetamol,Sara น้ำรสสตรอเบอร์รี่ [Paracetamol 120 mg./5 ml.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Paracetamol Sara น้ำรสสตรอเบอร์รี่ [Paracetamol 120 mg./5 ml.] Thai FDA NDI NLEM SmPC,Paracetamol other official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
