allergy_alternative,antibiotic_gate_id,antibiotic_gate_ready,avoid_if,bacterial_criteria_required,criteria_text,disease_key,duration_rule,final_antibiotic_status,gate_logic,generic_name,line_of_therapy,major_interactions,not_for_viral_use,pediatric_caution,pregnancy_caution,product_id,renal_caution,source_ids,accredited_source_status,missing_accredited_fields,next_action
,abx_d8a72f92bcf9,False,,True,,infected_insect_bite_peds,5 days,source_missing_hide_from_rx,,Amoxicillin 200 mg.+Clavulanic Acid 28 mg./5 ml.,RX1,,False,,,BDS001046,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_01fa9bec1c35,False,,True,,infected_insect_bite_peds,5 days,source_missing_hide_from_rx,,Amoxicillin 200 mg.+Clavulanic Acid 28 mg./5 ml.,RX1,,False,,,BDS001046,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_9f5727f3e75e,False,,True,,infected_insect_bite_peds,5 days,source_missing_hide_from_rx,,Amoxicillin 200 mg.+Clavulanic Acid 28 mg./5 ml.,RX1,,False,,,BDS001046,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_3d5948cdd848,False,,True,,cellulitis_mild_adult,5 days,source_missing_hide_from_rx,,Amoxicillin 875 mg.+Clavulanic Acid 125 mg.,RX1,,False,,,BDS001103,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_6af8a72393f1,False,,True,,cellulitis_mild_adult,5 days,source_missing_hide_from_rx,,Amoxicillin 875 mg.+Clavulanic Acid 125 mg.,RX1,,False,,,BDS001103,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_efb8aeba4bc3,False,,True,,cellulitis_mild_adult,5 days,source_missing_hide_from_rx,,Amoxicillin 875 mg.+Clavulanic Acid 125 mg.,RX1,,False,,,BDS001103,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_06f7d3593fa9,False,,True,,impetigo_oral_antibiotic_adult,5 days,source_missing_hide_from_rx,,Amoxicillin 500 mg.,RX1,,False,,,BDS002201,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_2e898099d9cf,False,,True,,impetigo_oral_antibiotic_adult,5–7 days,source_missing_hide_from_rx,,Fusidic acid 20 mg./1 g.,RX2,,False,,,BDS001991,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_e3ced3c3d323,False,,True,,impetigo_oral_antibiotic_adult,5 days,source_missing_hide_from_rx,,Amoxicillin 500 mg.,RX1,,False,,,BDS002201,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_2716548d58f7,False,,True,,impetigo_oral_antibiotic_adult,5–7 days,source_missing_hide_from_rx,,Fusidic acid 20 mg./1 g.,RX2,,False,,,BDS001991,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_43f4adbc1c91,False,,True,,impetigo_oral_antibiotic_adult,5 days,source_missing_hide_from_rx,,Amoxicillin 500 mg.,RX1,,False,,,BDS002201,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_2cefc801c588,False,,True,,impetigo_oral_antibiotic_adult,5–7 days,source_missing_hide_from_rx,,Fusidic acid 20 mg./1 g.,RX2,,False,,,BDS001991,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_e39c3a6b5e22,False,,True,,localized_folliculitis_adult,5 days,source_missing_hide_from_rx,,Amoxicillin 500 mg.,SWAP1,,False,,,BDS002201,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_a329ef437fbf,False,,True,,localized_folliculitis_adult,5 days,source_missing_hide_from_rx,,Amoxicillin 500 mg.,SWAP1,,False,,,BDS002201,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_4cada5b90e9b,False,,True,,localized_folliculitis_adult,5 days,source_missing_hide_from_rx,,Amoxicillin 500 mg.,SWAP1,,False,,,BDS002201,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_5a9719b6393a,False,,True,,infected_abrasion_adult,5 days,source_missing_hide_from_rx,,Amoxicillin 500 mg.,SWAP1,,False,,,BDS002201,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_9443e68b6be3,False,,True,,infected_abrasion_adult,5 days,source_missing_hide_from_rx,,Amoxicillin 500 mg.,SWAP1,,False,,,BDS002201,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_d5415a672e6b,False,,True,,infected_abrasion_adult,5 days,source_missing_hide_from_rx,,Amoxicillin 500 mg.,SWAP1,,False,,,BDS002201,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_006c314e9d72,False,,True,,infected_eczema_localized_adult,5 days,source_missing_hide_from_rx,,Fusidic acid 20 mg+Hydrocortisone Acetate 10 mg+อื่นๆ/1 g,RX1,,False,,,BDS001910,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_5bcb1a63b7f3,False,,True,,infected_eczema_localized_adult,5 days,source_missing_hide_from_rx,,Fusidic acid 20 mg+Betamethasone Valerate (eq. to Betamethasone 1 mg)+Preservative (Chlorocresol)/1 g,SWAP1,,False,,,BDS001908,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_09ae6284cdd3,False,,True,,infected_eczema_localized_adult,5 days,source_missing_hide_from_rx,,Fusidic acid 20 mg+Hydrocortisone Acetate 10 mg+อื่นๆ/1 g,RX1,,False,,,BDS001910,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_160a0ae252cf,False,,True,,infected_eczema_localized_adult,5 days,source_missing_hide_from_rx,,Fusidic acid 20 mg+Betamethasone Valerate (eq. to Betamethasone 1 mg)+Preservative (Chlorocresol)/1 g,SWAP1,,False,,,BDS001908,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_0c171a06c188,False,,True,,infected_eczema_localized_adult,5 days,source_missing_hide_from_rx,,Fusidic acid 20 mg+Hydrocortisone Acetate 10 mg+อื่นๆ/1 g,RX1,,False,,,BDS001910,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_81df4ab20bbb,False,,True,,infected_eczema_localized_adult,5 days,source_missing_hide_from_rx,,Fusidic acid 20 mg+Betamethasone Valerate (eq. to Betamethasone 1 mg)+Preservative (Chlorocresol)/1 g,SWAP1,,False,,,BDS001908,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_6b1d9b140157,False,,True,,uncomplicated_uti_adult,5 days,source_missing_hide_from_rx,,Norfloxacin 400 mg.,RX1,,False,,,BDS007591,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_27cd8df87b25,False,,True,,uncomplicated_uti_adult,5 days,source_missing_hide_from_rx,,Norfloxacin 400 mg.,RX1,,False,,,BDS007591,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_e550ec035d22,False,,True,,uncomplicated_uti_adult,5 days,source_missing_hide_from_rx,,Norfloxacin 400 mg.,RX1,,False,,,BDS007591,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_2d58654c4c11,False,,True,,topical_eye_antibiotic_support_adult,5 days,source_missing_hide_from_rx,,Chloramphenicol 5 mg./1 ml.,RX1,,False,,,BDS001437,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_124d79d01968,False,,True,,topical_eye_antibiotic_support_adult,5 days,source_missing_hide_from_rx,,Fusidic acid 10 mg.+Preservative (Benzalkonium chloride 0.1%)/ 1 g.,RX2,,False,,,BDS001847,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_3425da19f4cb,False,,True,,topical_eye_antibiotic_support_adult,5 days,source_missing_hide_from_rx,,"Oxytetracycline HCl 5 mg.+Polymyxin B Sulfate 10,000 units/1 g.",SWAP1,,False,,,BDS003721,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_6fc4c0360a34,False,,True,,topical_eye_antibiotic_support_adult,5 days,source_missing_hide_from_rx,,Chloramphenicol 5 mg./1 ml.,RX1,,False,,,BDS001437,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_b7a6109292ce,False,,True,,topical_eye_antibiotic_support_adult,5 days,source_missing_hide_from_rx,,Fusidic acid 10 mg.+Preservative (Benzalkonium chloride 0.1%)/ 1 g.,RX2,,False,,,BDS001847,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_3f889296fb3d,False,,True,,topical_eye_antibiotic_support_adult,5 days,source_missing_hide_from_rx,,"Oxytetracycline HCl 5 mg.+Polymyxin B Sulfate 10,000 units/1 g.",SWAP1,,False,,,BDS003721,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_1f7e2cd95f61,False,,True,,topical_eye_antibiotic_support_adult,5 days,source_missing_hide_from_rx,,Chloramphenicol 5 mg./1 ml.,RX1,,False,,,BDS001437,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_674a7f08dc54,False,,True,,topical_eye_antibiotic_support_adult,5 days,source_missing_hide_from_rx,,Fusidic acid 10 mg.+Preservative (Benzalkonium chloride 0.1%)/ 1 g.,RX2,,False,,,BDS001847,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_53125670fcce,False,,True,,topical_eye_antibiotic_support_adult,5 days,source_missing_hide_from_rx,,"Oxytetracycline HCl 5 mg.+Polymyxin B Sulfate 10,000 units/1 g.",SWAP1,,False,,,BDS003721,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_5b71957d1d72,False,,True,,infected_wound_oral_antibiotic_adult,5 days,source_missing_hide_from_rx,,Amoxicillin 875 mg.+Clavulanic Acid 125 mg.,RX1,,False,,,BDS001103,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_0e21de5321d6,False,,True,,infected_wound_oral_antibiotic_adult,3–5 days,source_missing_hide_from_rx,,Povidone-Iodine USP 10 % w/v,RX2,,False,,,BDS001238,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_7dad36412608,False,,True,,infected_wound_oral_antibiotic_adult,5 days,source_missing_hide_from_rx,,Amoxicillin 875 mg.+Clavulanic Acid 125 mg.,RX1,,False,,,BDS001103,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_5f63c29ac6bf,False,,True,,infected_wound_oral_antibiotic_adult,3–5 days,source_missing_hide_from_rx,,Povidone-Iodine USP 10 % w/v,RX2,,False,,,BDS001238,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_7e66e276c688,False,,True,,infected_wound_oral_antibiotic_adult,5 days,source_missing_hide_from_rx,,Amoxicillin 875 mg.+Clavulanic Acid 125 mg.,RX1,,False,,,BDS001103,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_81ed5c7cfab2,False,,True,,infected_wound_oral_antibiotic_adult,3–5 days,source_missing_hide_from_rx,,Povidone-Iodine USP 10 % w/v,RX2,,False,,,BDS001238,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_332db4232e08,False,,True,,penicillin_allergy_resp_support_adult,5 days,source_missing_hide_from_rx,,Roxithromycin 150 mg.,RX1,,False,,,BDS007066,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_42e2f6125dc7,False,,True,,penicillin_allergy_resp_support_adult,5 days,source_missing_hide_from_rx,,Roxithromycin 150 mg.,RX1,,False,,,BDS007066,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_2a7b9a66798b,False,,True,,penicillin_allergy_resp_support_adult,5 days,source_missing_hide_from_rx,,Roxithromycin 150 mg.,RX1,,False,,,BDS007066,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_dd009bbbf1d1,False,,True,,bacterial_sinusitis_alt_adult,5 days,source_missing_hide_from_rx,,Roxithromycin 150 mg.,RX1,,False,,,BDS007066,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_1c6c106887fb,False,,True,,bacterial_sinusitis_alt_adult,5 days,source_missing_hide_from_rx,,Sodium Chloride 0.9 g./100 ml.,RX2,,False,,,BDS044320,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_a511b2627585,False,,True,,bacterial_sinusitis_alt_adult,5 days,source_missing_hide_from_rx,,Roxithromycin 150 mg.,RX1,,False,,,BDS007066,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_4800d6cf38bd,False,,True,,bacterial_sinusitis_alt_adult,5 days,source_missing_hide_from_rx,,Sodium Chloride 0.9 g./100 ml.,RX2,,False,,,BDS044320,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_1e59b5b99631,False,,True,,bacterial_sinusitis_alt_adult,5 days,source_missing_hide_from_rx,,Roxithromycin 150 mg.,RX1,,False,,,BDS007066,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_0944884abe7a,False,,True,,bacterial_sinusitis_alt_adult,5 days,source_missing_hide_from_rx,,Sodium Chloride 0.9 g./100 ml.,RX2,,False,,,BDS044320,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_41b8c12360c7,False,,True,,bacterial_pharyngitis_alt_adult,5 days,source_missing_hide_from_rx,,Roxithromycin 150 mg.,RX1,,False,,,BDS007066,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_823fe839c857,False,,True,,bacterial_pharyngitis_alt_adult,5 days,source_missing_hide_from_rx,,ดอกหญ้าหอม+เพเพอร์มิ้นต์+เซจ ออยล์+เทียนสัตบุษย์+ไพน์ นีดเดิล ออยล์+เบอร์กามอต ออยล์+ยูคาลิปทอล,RX2,,False,,,BDS002411,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_6883195eb70e,False,,True,,bacterial_pharyngitis_alt_adult,5 days,source_missing_hide_from_rx,,Roxithromycin 150 mg.,RX1,,False,,,BDS007066,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_0e0ada78bf2d,False,,True,,bacterial_pharyngitis_alt_adult,5 days,source_missing_hide_from_rx,,ดอกหญ้าหอม+เพเพอร์มิ้นต์+เซจ ออยล์+เทียนสัตบุษย์+ไพน์ นีดเดิล ออยล์+เบอร์กามอต ออยล์+ยูคาลิปทอล,RX2,,False,,,BDS002411,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_151eb17c0f07,False,,True,,bacterial_pharyngitis_alt_adult,5 days,source_missing_hide_from_rx,,Roxithromycin 150 mg.,RX1,,False,,,BDS007066,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_45d4a1d8079c,False,,True,,bacterial_pharyngitis_alt_adult,5 days,source_missing_hide_from_rx,,ดอกหญ้าหอม+เพเพอร์มิ้นต์+เซจ ออยล์+เทียนสัตบุษย์+ไพน์ นีดเดิล ออยล์+เบอร์กามอต ออยล์+ยูคาลิปทอล,RX2,,False,,,BDS002411,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_b05565bc2d06,False,,True,,topical_fusidic_support_adult,5 days,source_missing_hide_from_rx,,Gentamicin 1 mg./1 g.,SWAP1,,False,,,BDS002003,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_2aee6014504e,False,,True,,topical_fusidic_support_adult,5 days,source_missing_hide_from_rx,,Gentamicin 1 mg./1 g.,SWAP1,,False,,,BDS002003,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_a05aa338c185,False,,True,,topical_fusidic_support_adult,5 days,source_missing_hide_from_rx,,Gentamicin 1 mg./1 g.,SWAP1,,False,,,BDS002003,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_77e6d303d0ba,False,,True,,uncomplicated_uti_alt_cipro_adult,5 days,source_missing_hide_from_rx,,Ciprofloxacin 500 mg.,RX1,,False,,,BDS001496,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_0756271dcb96,False,,True,,uncomplicated_uti_alt_cipro_adult,5 days,source_missing_hide_from_rx,,Ciprofloxacin 500 mg.,RX1,,False,,,BDS001496,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_9f54e1b2b48c,False,,True,,uncomplicated_uti_alt_cipro_adult,5 days,source_missing_hide_from_rx,,Ciprofloxacin 500 mg.,RX1,,False,,,BDS001496,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_ce80a2788a1e,False,,True,,dysuria_lower_uti_adult,5 days,source_missing_hide_from_rx,,Norfloxacin 400 mg.,RX1,,False,,,BDS007591,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_7e84b5f8142a,False,,True,,dysuria_lower_uti_adult,5 days,source_missing_hide_from_rx,,Norfloxacin 400 mg.,RX1,,False,,,BDS007591,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_5714b48e2f6e,False,,True,,dysuria_lower_uti_adult,5 days,source_missing_hide_from_rx,,Norfloxacin 400 mg.,RX1,,False,,,BDS007591,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_dea01b37cdc1,False,,True,,frequency_urgency_uti_adult,5 days,source_missing_hide_from_rx,,Norfloxacin 400 mg.,RX1,,False,,,BDS007591,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_4f3edd113872,False,,True,,frequency_urgency_uti_adult,5 days,source_missing_hide_from_rx,,Norfloxacin 400 mg.,RX1,,False,,,BDS007591,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_033efc780011,False,,True,,frequency_urgency_uti_adult,5 days,source_missing_hide_from_rx,,Norfloxacin 400 mg.,RX1,,False,,,BDS007591,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_8fc17be01ded,False,,True,,dental_abscess_support_adult,5 days,source_missing_hide_from_rx,,Amoxicillin 875 mg.+Clavulanic Acid 125 mg.,RX1,,False,,,BDS001103,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_10433f077d04,False,,True,,dental_abscess_support_adult,5 days,source_missing_hide_from_rx,,Amoxicillin 875 mg.+Clavulanic Acid 125 mg.,RX1,,False,,,BDS001103,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_2485e7b78498,False,,True,,dental_abscess_support_adult,5 days,source_missing_hide_from_rx,,Amoxicillin 875 mg.+Clavulanic Acid 125 mg.,RX1,,False,,,BDS001103,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_26773a176962,False,,True,,tinea_pruritic_rash_adult,,source_missing_hide_from_rx,,Clotrimazole + Betamethasone Dipropionate w/w,,,False,,,BDS001491,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_1daa87fc23d2,False,,True,,minor_skin_infection_topical_adult,,source_missing_hide_from_rx,,Gentamicin,,,False,,,BDS002003,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
