regimen_id,disease_key,product_id,drug_name,issue_type,no_antibiotic_rule_candidate,final_status,exact_evidence_missing,exact_next_action
FRM0104,localized_folliculitis_adult,BDS002201,Ibiamox 500 mg [Amoxicillin 500 mg.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0105,infected_abrasion_adult,BDS002201,Ibiamox 500 mg [Amoxicillin 500 mg.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0105,infected_abrasion_adult,BDS002201,Ibiamox 500 mg [Amoxicillin 500 mg.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0105,infected_abrasion_adult,BDS002201,Ibiamox 500 mg [Amoxicillin 500 mg.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0106,infected_eczema_localized_adult,BDS001910,Fucidin H Cream [Fusidic acid 20 mg+Hydrocortisone Acetate 10 mg+อื่นๆ/1 g],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0106,infected_eczema_localized_adult,BDS001908,Fucicort Cream [Fusidic acid 20 mg+Betamethasone Valerate (eq. to Betamethasone 1 mg)+Preservative (Chlorocresol)/1 g],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0106,infected_eczema_localized_adult,BDS001910,Fucidin H Cream [Fusidic acid 20 mg+Hydrocortisone Acetate 10 mg+อื่นๆ/1 g],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0106,infected_eczema_localized_adult,BDS001908,Fucicort Cream [Fusidic acid 20 mg+Betamethasone Valerate (eq. to Betamethasone 1 mg)+Preservative (Chlorocresol)/1 g],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0106,infected_eczema_localized_adult,BDS001910,Fucidin H Cream [Fusidic acid 20 mg+Hydrocortisone Acetate 10 mg+อื่นๆ/1 g],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0106,infected_eczema_localized_adult,BDS001908,Fucicort Cream [Fusidic acid 20 mg+Betamethasone Valerate (eq. to Betamethasone 1 mg)+Preservative (Chlorocresol)/1 g],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0107,uncomplicated_uti_adult,BDS007591,Noflox-400 [Norfloxacin 400 mg.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0107,uncomplicated_uti_adult,BDS007591,Noflox-400 [Norfloxacin 400 mg.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0107,uncomplicated_uti_adult,BDS007591,Noflox-400 [Norfloxacin 400 mg.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0108,topical_eye_antibiotic_support_adult,BDS001437,ChlorOph Eye Drops [Chloramphenicol 5 mg./1 ml.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0108,topical_eye_antibiotic_support_adult,BDS001847,Fucithalmic Eye Drops [Fusidic acid 10 mg.+Preservative (Benzalkonium chloride 0.1%)/ 1 g.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0108,topical_eye_antibiotic_support_adult,BDS003721,"Terramycin Ophthalmic Ointment [Oxytetracycline HCl 5 mg.+Polymyxin B Sulfate 10,000 units/1 g.]",,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0108,topical_eye_antibiotic_support_adult,BDS001437,ChlorOph Eye Drops [Chloramphenicol 5 mg./1 ml.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0108,topical_eye_antibiotic_support_adult,BDS001847,Fucithalmic Eye Drops [Fusidic acid 10 mg.+Preservative (Benzalkonium chloride 0.1%)/ 1 g.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0108,topical_eye_antibiotic_support_adult,BDS003721,"Terramycin Ophthalmic Ointment [Oxytetracycline HCl 5 mg.+Polymyxin B Sulfate 10,000 units/1 g.]",,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0108,topical_eye_antibiotic_support_adult,BDS001437,ChlorOph Eye Drops [Chloramphenicol 5 mg./1 ml.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0108,topical_eye_antibiotic_support_adult,BDS001847,Fucithalmic Eye Drops [Fusidic acid 10 mg.+Preservative (Benzalkonium chloride 0.1%)/ 1 g.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0108,topical_eye_antibiotic_support_adult,BDS003721,"Terramycin Ophthalmic Ointment [Oxytetracycline HCl 5 mg.+Polymyxin B Sulfate 10,000 units/1 g.]",,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0111,infected_wound_oral_antibiotic_adult,BDS001103,AMK 1000 mg [Amoxicillin 875 mg.+Clavulanic Acid 125 mg.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0111,infected_wound_oral_antibiotic_adult,BDS001238,Betadine Solution 15 ml [Povidone-Iodine USP 10 % w/v],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0111,infected_wound_oral_antibiotic_adult,BDS001103,AMK 1000 mg [Amoxicillin 875 mg.+Clavulanic Acid 125 mg.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0111,infected_wound_oral_antibiotic_adult,BDS001238,Betadine Solution 15 ml [Povidone-Iodine USP 10 % w/v],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0111,infected_wound_oral_antibiotic_adult,BDS001103,AMK 1000 mg [Amoxicillin 875 mg.+Clavulanic Acid 125 mg.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0111,infected_wound_oral_antibiotic_adult,BDS001238,Betadine Solution 15 ml [Povidone-Iodine USP 10 % w/v],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0112,penicillin_allergy_resp_support_adult,BDS007066,B.Roxi [Roxithromycin 150 mg.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0112,penicillin_allergy_resp_support_adult,BDS007066,B.Roxi [Roxithromycin 150 mg.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0112,penicillin_allergy_resp_support_adult,BDS007066,B.Roxi [Roxithromycin 150 mg.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0113,bacterial_sinusitis_alt_adult,BDS007066,B.Roxi [Roxithromycin 150 mg.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0113,bacterial_sinusitis_alt_adult,BDS044320,Klean & Kare Saline เล็ก [Sodium Chloride 0.9 g./100 ml.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0113,bacterial_sinusitis_alt_adult,BDS007066,B.Roxi [Roxithromycin 150 mg.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0113,bacterial_sinusitis_alt_adult,BDS044320,Klean & Kare Saline เล็ก [Sodium Chloride 0.9 g./100 ml.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0113,bacterial_sinusitis_alt_adult,BDS007066,B.Roxi [Roxithromycin 150 mg.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0113,bacterial_sinusitis_alt_adult,BDS044320,Klean & Kare Saline เล็ก [Sodium Chloride 0.9 g./100 ml.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0114,bacterial_pharyngitis_alt_adult,BDS007066,B.Roxi [Roxithromycin 150 mg.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0114,bacterial_pharyngitis_alt_adult,BDS002411,Kamillosan-M Spray [ดอกหญ้าหอม+เพเพอร์มิ้นต์+เซจ ออยล์+เทียนสัตบุษย์+ไพน์ นีดเดิล ออยล์+เบอร์กามอต ออยล์+ยูคาลิปทอล],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0114,bacterial_pharyngitis_alt_adult,BDS007066,B.Roxi [Roxithromycin 150 mg.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0114,bacterial_pharyngitis_alt_adult,BDS002411,Kamillosan-M Spray [ดอกหญ้าหอม+เพเพอร์มิ้นต์+เซจ ออยล์+เทียนสัตบุษย์+ไพน์ นีดเดิล ออยล์+เบอร์กามอต ออยล์+ยูคาลิปทอล],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0114,bacterial_pharyngitis_alt_adult,BDS007066,B.Roxi [Roxithromycin 150 mg.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0114,bacterial_pharyngitis_alt_adult,BDS002411,Kamillosan-M Spray [ดอกหญ้าหอม+เพเพอร์มิ้นต์+เซจ ออยล์+เทียนสัตบุษย์+ไพน์ นีดเดิล ออยล์+เบอร์กามอต ออยล์+ยูคาลิปทอล],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0115,topical_fusidic_support_adult,BDS002003,Garamycin Cream [Gentamicin 1 mg./1 g.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0115,topical_fusidic_support_adult,BDS002003,Garamycin Cream [Gentamicin 1 mg./1 g.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0115,topical_fusidic_support_adult,BDS002003,Garamycin Cream [Gentamicin 1 mg./1 g.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0119,uncomplicated_uti_alt_cipro_adult,BDS001496,Cifloxin 500 mg [Ciprofloxacin 500 mg.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0119,uncomplicated_uti_alt_cipro_adult,BDS001496,Cifloxin 500 mg [Ciprofloxacin 500 mg.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0119,uncomplicated_uti_alt_cipro_adult,BDS001496,Cifloxin 500 mg [Ciprofloxacin 500 mg.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0120,dysuria_lower_uti_adult,BDS007591,Noflox-400 [Norfloxacin 400 mg.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0120,dysuria_lower_uti_adult,BDS007591,Noflox-400 [Norfloxacin 400 mg.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0120,dysuria_lower_uti_adult,BDS007591,Noflox-400 [Norfloxacin 400 mg.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0121,frequency_urgency_uti_adult,BDS007591,Noflox-400 [Norfloxacin 400 mg.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0121,frequency_urgency_uti_adult,BDS007591,Noflox-400 [Norfloxacin 400 mg.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0121,frequency_urgency_uti_adult,BDS007591,Noflox-400 [Norfloxacin 400 mg.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0133,dental_abscess_support_adult,BDS001103,AMK 1000 mg [Amoxicillin 875 mg.+Clavulanic Acid 125 mg.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0133,dental_abscess_support_adult,BDS001103,AMK 1000 mg [Amoxicillin 875 mg.+Clavulanic Acid 125 mg.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0133,dental_abscess_support_adult,BDS001103,AMK 1000 mg [Amoxicillin 875 mg.+Clavulanic Acid 125 mg.],,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0028,tinea_pruritic_rash_adult,BDS001491,Clotrimazole + Betamethasone Dipropionate w/w,inappropriate_antibiotic_default,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0031,minor_skin_infection_topical_adult,BDS002003,Gentamicin,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0033,bacterial_sinusitis_adult,BDS001103,Amoxicillin + Clavulanic Acid,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0034,bacterial_pharyngitis_adult,BDS002201,Amoxicillin,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0058,tinea_corporis_localized_adult,BDS001491,Clotrimazole + Betamethasone Dipropionate w/w,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0059,impetigo_localized_adult,BDS002003,Gentamicin,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0059,impetigo_localized_adult,BDS002201,Amoxicillin,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0060,minor_wound_care_adult,BDS002003,Gentamicin,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0074,superficial_abrasion_adult,BDS002003,Gentamicin,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0075,minor_cut_wound_care_adult,BDS002003,Gentamicin,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0092,bacterial_conjunctivitis_adult,BDS001437,Chloramphenicol,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0092,bacterial_conjunctivitis_adult,BDS001847,Fusidic acid + Preservative,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0092,bacterial_conjunctivitis_adult,BDS003721,Oxytetracycline HCl + Polymyxin B Sulfate 10 + s,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0093,bacterial_conjunctivitis_peds,BDS001437,Chloramphenicol,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0093,bacterial_conjunctivitis_peds,BDS001847,Fusidic acid + Preservative,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0094,bacterial_eyelid_infection_adult,BDS003721,Oxytetracycline HCl + Polymyxin B Sulfate 10 + s,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0094,bacterial_eyelid_infection_adult,BDS001847,Fusidic acid + Preservative,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0095,bacterial_eyelid_infection_peds,BDS003721,Oxytetracycline HCl + Polymyxin B Sulfate 10 + s,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0095,bacterial_eyelid_infection_peds,BDS001847,Fusidic acid + Preservative,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0096,bacterial_sinusitis_peds,BDS001047,Amoxicillin + Clavulanic Acid,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0097,bacterial_pharyngitis_peds,BDS001046,Amoxicillin + Clavulanic Acid,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0098,macrolide_respiratory_bacterial_adult,BDS007066,Roxithromycin,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0099,dental_infection_support_adult,BDS001103,Amoxicillin + Clavulanic Acid,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0100,infected_insect_bite_adult,BDS002201,Amoxicillin,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0101,infected_insect_bite_peds,BDS001046,Amoxicillin + Clavulanic Acid,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0102,cellulitis_mild_adult,BDS001103,Amoxicillin + Clavulanic Acid,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0103,impetigo_oral_antibiotic_adult,BDS002201,Amoxicillin,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0103,impetigo_oral_antibiotic_adult,BDS001991,Fusidic acid,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0104,localized_folliculitis_adult,BDS002201,Amoxicillin,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0105,infected_abrasion_adult,BDS002201,Amoxicillin,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0106,infected_eczema_localized_adult,BDS001910,Fusidic acid + Hydrocortisone Acetate + อื่นๆ,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
